ResponseId,variable,rating_nr,vignette_nr,actor,disease,action,response,CQ1,CQ2,CQ3,CQ1_correct,CQ2_correct,CQ3_correct,CQ_correct,Gender,BirthYear,occupation,LocationLatitude,LocationLongitude,IPAddress,accuracy,Actor,Action,Rating,Medical Condition,Stage,Condition
R_2tA7EeaFSnk8FHS,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,0,1952,3,33.706802368164,-117.19869995116998,173.24.88.152,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_sHg0EHIQIXK55F7,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,1,1987,2,34.212493896484,-79.820602416992,71.76.45.168,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_1I4yVpX31sRkg0j,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,0,1981,2,39.022399902344,-94.31569671630899,73.67.31.171,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_1QDWXO48tAPQr5f,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,0,1987,2,35.789505004883,-78.874298095703,107.15.100.53,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_25SezlUMI2dnocj,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,2,Rob,Force,Anx,True,True,True,True,1,1992,2,6.4530944824219,3.3957977294922,197.211.63.158,1.0,Robot,Force,2,Anxiety,Rating 1,Anxiety
R_12a5c0kNtIShrWL,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,1,1981,2,40.086700439453004,-82.546096801758,66.213.116.194,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_9NdyWMAsC55uX0R,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,1,1966,2,37.953598022461,-122.07800292969,104.11.61.83,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_3nHQHAd2YYzvIl7,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-1,Rob,Force,Anx,True,True,True,True,0,1985,2,35.328399658203004,-80.74590301513699,172.73.12.254,1.0,Robot,Force,-1,Anxiety,Rating 1,Anxiety
R_1Q9DtiTcAnsI7cy,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-1,Rob,Force,Anx,True,True,True,True,0,1982,2,34.402099609375,-118.83950042725,107.204.201.212,1.0,Robot,Force,-1,Anxiety,Rating 1,Anxiety
R_1Ka6y9SWyQNNUwj,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-1,Rob,Force,Anx,True,True,True,True,1,1988,2,41.97590637207,-87.70159912109399,73.8.86.239,1.0,Robot,Force,-1,Anxiety,Rating 1,Anxiety
R_difKL8Tg3iZ7sMV,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,1,1982,2,41.604400634766,-87.889503479004,99.135.155.130,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_2fdj1jhuefDbi3d,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,0,Rob,Force,Anx,True,True,True,True,0,1991,2,33.793395996094,-118.12120056152,66.214.10.101,1.0,Robot,Force,0,Anxiety,Rating 1,Anxiety
R_22E5JT6r10cdQqw,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,0,1957,3,36.144302368164,-115.27940368652,68.108.152.157,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_2dvjqrykvkUuLVa,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,2,Rob,Force,Sciz,True,True,True,True,1,1994,2,46.482299804688,-90.153999328613,97.95.91.72,1.0,Robot,Force,2,Schizophrenia,Rating 1,Schizophrenia
R_9zQAeRymf5VCbjr,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,1,Rob,Force,Sciz,True,True,True,True,1,1995,6,29.839004516602,-95.146202087402,73.6.203.118,1.0,Robot,Force,1,Schizophrenia,Rating 1,Schizophrenia
R_22X2Qe6L78jTkww,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-2,Rob,Force,Sciz,True,True,True,True,0,1983,2,38.350692749023,-121.93260192871,73.92.5.208,1.0,Robot,Force,-2,Schizophrenia,Rating 1,Schizophrenia
R_0ktgcpYaKeVOT7j,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,1,Rob,Force,Sciz,True,True,True,True,1,1983,2,33.748001098633,-84.38580322265601,172.98.85.15,1.0,Robot,Force,1,Schizophrenia,Rating 1,Schizophrenia
R_xG8dA49zR74Lr5n,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-2,Rob,Force,Sciz,True,True,True,True,0,1987,2,40.784896850586,-77.84700012207,128.118.152.250,1.0,Robot,Force,-2,Schizophrenia,Rating 1,Schizophrenia
R_24AuK0ZONQsprml,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-1,Rob,Force,Sciz,True,True,True,True,1,1991,2,32.924499511719,-96.893798828125,12.18.78.114,1.0,Robot,Force,-1,Schizophrenia,Rating 1,Schizophrenia
R_1LdqVUh4IewGN9f,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,0,Rob,Force,Sciz,True,True,True,True,1,1982,2,41.487503051758,-81.672401428223,137.148.67.29,1.0,Robot,Force,0,Schizophrenia,Rating 1,Schizophrenia
R_3PhI9mHS766xMxk,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,0,Rob,Force,Sciz,True,True,True,True,0,1981,2,40.84049987793,-90.99230194091801,170.52.14.190,1.0,Robot,Force,0,Schizophrenia,Rating 1,Schizophrenia
R_3D5Alw8JOm6gUv3,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,1,Rob,Force,Sciz,True,True,True,True,0,1946,4,29.581298828125,-95.027297973633,172.15.229.101,1.0,Robot,Force,1,Schizophrenia,Rating 1,Schizophrenia
R_1jJT39RVeW8zBfv,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-3,Rob,Force,Sciz,True,True,True,True,0,1985,2,42.342300415039,-89.081596374512,66.41.57.18,1.0,Robot,Force,-3,Schizophrenia,Rating 1,Schizophrenia
R_Ca8Rl5tfrCQbVkZ,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,2,Rob,Force,Sciz,True,True,True,True,0,1947,5,33.745803833008,-117.82620239258002,172.250.200.127,1.0,Robot,Force,2,Schizophrenia,Rating 1,Schizophrenia
R_3siB31IntVLZIFL,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,3,Rob,Force,Sciz,True,True,True,True,1,1970,2,40.752807617188,-73.972503662109,162.250.6.19,1.0,Robot,Force,3,Schizophrenia,Rating 1,Schizophrenia
R_3KC2wzAuoRx1pJC,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-3,Rob,Force,Sciz,True,True,True,True,0,1990,2,45.050598144531,-93.244598388672,50.194.196.37,1.0,Robot,Force,-3,Schizophrenia,Rating 1,Schizophrenia
R_4UvqbvZ2elTVfUd,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-2,Rob,Force,Sciz,True,True,True,True,0,1990,2,47.634399414062,-122.34220123291,71.227.173.55,1.0,Robot,Force,-2,Schizophrenia,Rating 1,Schizophrenia
R_BziWcinlhxKqFW1,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,2,Rob,Force,Sciz,True,True,True,True,0,1992,2,39.94270324707,-82.88680267334,65.24.117.162,1.0,Robot,Force,2,Schizophrenia,Rating 1,Schizophrenia
R_2P0U5DLkcvRhmTk,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,0,Rob,Force,Sciz,True,True,True,True,1,1983,2,40.805603027344,-73.916900634766,108.171.130.162,1.0,Robot,Force,0,Schizophrenia,Rating 1,Schizophrenia
R_Q3t6SSuvMYfkbER,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,1,Rob,Force,Sciz,True,True,True,True,0,1993,1,34.366104125977,-117.32049560546999,71.84.200.100,1.0,Robot,Force,1,Schizophrenia,Rating 1,Schizophrenia
R_1eLQUF5AtDkI0dn,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,2,Rob,Force,Sciz,True,True,True,True,0,1971,3,33.091003417969,-116.94160461426,68.111.198.189,1.0,Robot,Force,2,Schizophrenia,Rating 1,Schizophrenia
R_3fkKdEB9Px4ECLx,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-1,Rob,Force,Sciz,True,True,True,True,0,1994,3,35.725006103516,-80.906898498535,24.74.120.186,1.0,Robot,Force,-1,Schizophrenia,Rating 1,Schizophrenia
R_23fOA9WKDDu6K9E,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-2,Rob,Force,Sciz,True,True,True,True,1,1987,2,40.597503662109,-73.997901916504,72.80.116.19,1.0,Robot,Force,-2,Schizophrenia,Rating 1,Schizophrenia
R_3RqgRxPvLQRbJWl,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,1,Rob,Force,Sciz,True,True,True,True,1,1992,2,37.735305786133,-122.37319946289,104.131.139.20,1.0,Robot,Force,1,Schizophrenia,Rating 1,Schizophrenia
R_3qQLtGcC0PFYGRP,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-3,Rob,Force,Sciz,True,True,True,True,0,1973,2,45.674102783203004,-122.47149658203001,67.137.248.209,1.0,Robot,Force,-3,Schizophrenia,Rating 1,Schizophrenia
R_2AGS1wWKPk5AZ9c,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-3,Rob,Force,Sciz,True,True,True,True,1,1956,2,39.797302246094,-84.315101623535,104.169.86.104,1.0,Robot,Force,-3,Schizophrenia,Rating 1,Schizophrenia
R_1gAsX7FNPHdfywT,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,1,Rob,Force,Sciz,True,True,True,True,0,1980,2,40.710998535156,-89.573501586914,73.210.25.228,1.0,Robot,Force,1,Schizophrenia,Rating 1,Schizophrenia
R_2TYPr4bUNzfHpmY,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,2,Rob,Force,Sciz,True,True,True,True,1,1967,2,37.425003051758,-121.94599914551,104.129.196.70,1.0,Robot,Force,2,Schizophrenia,Rating 1,Schizophrenia
R_2UXZROwEb1aCe6b,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-2,Rob,Force,Sciz,True,True,True,True,0,1978,2,44.97590637207,-93.216598510742,131.212.248.235,1.0,Robot,Force,-2,Schizophrenia,Rating 1,Schizophrenia
R_3HFAH158s9rjGjD,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-2,Rob,Force,Sciz,True,True,True,True,1,1987,3,36.007904052734,-80.369697570801,173.121.188.36,1.0,Robot,Force,-2,Schizophrenia,Rating 1,Schizophrenia
R_1kSNpj5yhLUm6RJ,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-3,Rob,Force,Sciz,True,True,True,True,1,1959,4,35.788101196289,-91.645797729492,173.216.96.224,1.0,Robot,Force,-3,Schizophrenia,Rating 1,Schizophrenia
R_3HUHfNAZ7COZiMv,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-1,Rob,Force,Sciz,True,True,True,True,1,1954,3,36.071395874023,-79.76789855957,24.167.164.138,1.0,Robot,Force,-1,Schizophrenia,Rating 1,Schizophrenia
R_3hA52Rp5Fb0iLnt,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-2,Rob,Force,Sciz,True,True,True,True,1,1987,2,44.955505371094,-93.16699981689501,66.41.158.139,1.0,Robot,Force,-2,Schizophrenia,Rating 1,Schizophrenia
R_2frnCYyCXx8GCOi,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-2,Rob,Force,Sciz,True,True,True,True,0,1993,1,35.746307373046996,-78.723899841309,107.13.162.160,1.0,Robot,Force,-2,Schizophrenia,Rating 1,Schizophrenia
R_2YLeqdzeQgPsyrH,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-2,Rob,Force,Sciz,True,True,True,True,0,1990,2,41.820693969727,-71.44920349121101,108.34.183.128,1.0,Robot,Force,-2,Schizophrenia,Rating 1,Schizophrenia
R_A67fVq5TFtrohoZ,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-1,Rob,Force,Sciz,True,True,True,True,1,1984,2,40.459594726562,-79.835800170898,24.3.56.140,1.0,Robot,Force,-1,Schizophrenia,Rating 1,Schizophrenia
R_2fxqhJSzZXqQSgr,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,1,Rob,Force,Sciz,True,True,True,True,0,1980,2,39.787506103516,-76.753898620605,174.55.89.139,1.0,Robot,Force,1,Schizophrenia,Rating 1,Schizophrenia
R_1DNF07OtGyqTuQf,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-1,Rob,Force,Sciz,True,True,True,True,0,1968,2,38.951995849609,-77.019996643066,174.205.24.179,1.0,Robot,Force,-1,Schizophrenia,Rating 1,Schizophrenia
R_28D7byedpBFStLH,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-3,Rob,Force,Sciz,True,True,True,True,0,1953,2,33.770797729492,-84.292999267578,107.215.60.187,1.0,Robot,Force,-3,Schizophrenia,Rating 1,Schizophrenia
R_2XakXvT3aY1qEDD,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,0,Rob,Force,Sciz,True,True,True,True,0,1969,3,26.182907104492003,-80.22380065918,73.204.25.9,1.0,Robot,Force,0,Schizophrenia,Rating 1,Schizophrenia
R_a5YIoiiUKasJ8Yx,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,2,Rob,Force,Sciz,True,True,True,True,1,1960,2,27.296493530273,-80.291999816895,73.205.68.46,1.0,Robot,Force,2,Schizophrenia,Rating 1,Schizophrenia
R_33dtUMFkvI0jlNU,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,2,Rob,Force,Sciz,True,True,True,True,0,1966,2,31.315597534179997,-89.413101196289,73.203.233.133,1.0,Robot,Force,2,Schizophrenia,Rating 1,Schizophrenia
R_2uD7me8YpKECJ55,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,1,Rob,Force,Sciz,True,True,True,True,1,1985,5,41.758102416992,-88.021102905273,24.15.186.1,1.0,Robot,Force,1,Schizophrenia,Rating 1,Schizophrenia
R_2EgIvOpHyZ4GC94,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,2,Rob,Force,Sciz,True,True,True,True,0,1977,5,39.727005004883,-85.890800476074,68.58.151.2,1.0,Robot,Force,2,Schizophrenia,Rating 1,Schizophrenia
R_3PTPfBPlrpNanIt,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,1,Rob,Force,Sciz,True,True,True,True,1,1987,2,30.296096801757997,-97.73690032959,72.182.55.229,1.0,Robot,Force,1,Schizophrenia,Rating 1,Schizophrenia
R_1KlrKPb3rgG7tQj,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,1,Rob,Force,Sciz,True,True,True,True,0,1978,2,40.757293701171996,-82.579002380371,71.213.151.205,1.0,Robot,Force,1,Schizophrenia,Rating 1,Schizophrenia
R_1QEk2TjhDQuywLI,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-2,Rob,Force,Sciz,True,True,True,True,0,1983,2,43.013900756836,-71.435203552246,73.119.239.216,1.0,Robot,Force,-2,Schizophrenia,Rating 1,Schizophrenia
R_2rON8En00y8hXIN,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,1,Rob,Force,Sciz,True,True,True,True,0,1983,2,38.112899780273,-122.13310241699,108.64.75.194,1.0,Robot,Force,1,Schizophrenia,Rating 1,Schizophrenia
R_DbKcS7vgAc93iFP,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,1,Rob,Force,Sciz,True,True,True,True,1,1970,3,39.665893554688,-105.09629821777,174.16.32.85,1.0,Robot,Force,1,Schizophrenia,Rating 1,Schizophrenia
R_21dILMtywlm6QGq,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-3,Rob,Force,Sciz,True,True,True,True,1,1971,2,36.234893798828004,-115.29049682616998,68.108.0.148,1.0,Robot,Force,-3,Schizophrenia,Rating 1,Schizophrenia
R_2t4pDQZPuICLAm8,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,0,Rob,Force,Sciz,True,True,True,True,1,1960,6,40.846099853516,-74.591400146484,68.197.36.98,1.0,Robot,Force,0,Schizophrenia,Rating 1,Schizophrenia
R_NVWHgrad3cGQw0x,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,2,Rob,Force,Sciz,True,True,True,True,0,1967,2,43.074493408203004,-87.90779876709,184.58.214.214,1.0,Robot,Force,2,Schizophrenia,Rating 1,Schizophrenia
R_3IW3SQSjrKlfUtC,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,2,Rob,Force,Sciz,True,True,True,True,1,1993,2,38.926605224609,-77.393600463867,72.219.200.73,1.0,Robot,Force,2,Schizophrenia,Rating 1,Schizophrenia
R_1N9VjFmVQrXM4fw,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-1,Rob,Force,Sciz,True,True,True,True,1,1995,3,38.597396850586,-90.00710296630899,75.132.129.135,1.0,Robot,Force,-1,Schizophrenia,Rating 1,Schizophrenia
R_1ie7zolcBKRV1e5,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-2,Rob,Force,Sciz,True,True,True,True,0,1972,3,42.161697387695,-88.32849884033199,76.224.235.56,1.0,Robot,Force,-2,Schizophrenia,Rating 1,Schizophrenia
R_2PnDDy3ZNdixt1M,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-1,Rob,Force,Sciz,True,True,True,True,0,1990,2,42.657501220703004,-83.47869873046899,99.203.0.142,1.0,Robot,Force,-1,Schizophrenia,Rating 1,Schizophrenia
R_4OsYcHrFZufFsu5,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,3,Rob,Force,Sciz,True,True,True,True,0,1991,2,45.522201538086,-122.85929870605,162.213.78.146,1.0,Robot,Force,3,Schizophrenia,Rating 1,Schizophrenia
R_BrbrJMFQpmYf66d,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,0,Rob,Force,Sciz,True,True,True,True,0,1985,5,33.575607299805,-85.134002685547,108.77.159.58,1.0,Robot,Force,0,Schizophrenia,Rating 1,Schizophrenia
R_1owfxPDnqNxDQid,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,2,Rob,Force,Sciz,True,True,True,True,0,1959,2,31.314697265625,-81.52220153808601,66.177.113.95,1.0,Robot,Force,2,Schizophrenia,Rating 1,Schizophrenia
R_1o8aIT5sj6cNAhz,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-3,Rob,Force,Sciz,True,True,True,True,1,1973,5,35.568298339844,-82.627197265625,174.196.137.206,1.0,Robot,Force,-3,Schizophrenia,Rating 1,Schizophrenia
R_3P7Vf2YbptUBMjm,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,1,Rob,Force,Sciz,True,True,True,True,0,1969,2,36.105895996094,-79.816497802734,184.35.9.150,1.0,Robot,Force,1,Schizophrenia,Rating 1,Schizophrenia
R_PARBlnf7gM5pYe5,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-1,Rob,Force,Sciz,True,True,True,True,1,1987,2,39.507598876953004,-104.67729949951,73.34.112.241,1.0,Robot,Force,-1,Schizophrenia,Rating 1,Schizophrenia
R_2CDHGcmWIOVQiiF,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-3,Rob,Force,Sciz,True,True,True,True,0,1988,2,26.122299194335998,-80.143402099609,208.80.228.251,1.0,Robot,Force,-3,Schizophrenia,Rating 1,Schizophrenia
R_bg9W8MRm0hVaGrf,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,1,Rob,Force,Sciz,True,True,True,True,0,1987,2,40.791900634766,-74.263999938965,76.117.182.123,1.0,Robot,Force,1,Schizophrenia,Rating 1,Schizophrenia
R_1NtC3ScNMgSBLSL,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-3,Rob,Force,Sciz,True,True,True,True,0,1992,2,37.82080078125,-97.68930053710899,8.41.22.56,1.0,Robot,Force,-3,Schizophrenia,Rating 1,Schizophrenia
R_2uWGYs0nc4SIDCV,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-3,Rob,Force,Sciz,True,True,True,True,0,1962,3,30.350906372070003,-81.64469909668,71.199.224.83,1.0,Robot,Force,-3,Schizophrenia,Rating 1,Schizophrenia
R_1OxUQPhCuSCMZMw,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,0,Rob,Force,Sciz,True,True,True,True,1,1989,2,31.314697265625,-81.52220153808601,66.177.113.95,1.0,Robot,Force,0,Schizophrenia,Rating 1,Schizophrenia
R_2o7S4MtCLz9tc8V,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,2,Rob,Force,Sciz,True,True,True,True,0,1987,5,45.11669921875,-93.300399780273,24.245.38.217,1.0,Robot,Force,2,Schizophrenia,Rating 1,Schizophrenia
R_5bPvtrUteuAlyNz,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,3,Rob,Force,Sciz,True,True,True,True,0,1947,4,38.272399902344,-77.59320068359399,71.171.84.56,1.0,Robot,Force,3,Schizophrenia,Rating 1,Schizophrenia
R_3nT23DInzlEJ4iM,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-1,Rob,Force,Sciz,True,True,True,True,1,1975,2,28.761993408203,-81.629997253418,67.162.161.1,1.0,Robot,Force,-1,Schizophrenia,Rating 1,Schizophrenia
R_RKom84T56ywTZux,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,2,Rob,Force,Sciz,True,True,True,True,0,1990,2,28.665298461914002,-81.418800354004,72.239.19.70,1.0,Robot,Force,2,Schizophrenia,Rating 1,Schizophrenia
R_3R7RaOknZ7JHGsV,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,1,Rob,Force,Sciz,True,True,True,True,1,1989,3,43.014099121094,-85.600898742676,75.48.216.213,1.0,Robot,Force,1,Schizophrenia,Rating 1,Schizophrenia
R_3r0bia9kibUaJsJ,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,3,Rob,Force,Sciz,True,True,True,True,0,1985,2,29.549606323242003,-90.588798522949,108.194.200.239,1.0,Robot,Force,3,Schizophrenia,Rating 1,Schizophrenia
R_3nrcjQnmTmJdA1u,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-3,Rob,Force,Sciz,True,True,True,True,1,1969,2,47.691497802734006,-117.38809967041,73.140.173.103,1.0,Robot,Force,-3,Schizophrenia,Rating 1,Schizophrenia
R_2CjDEU32qiBOVWO,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-1,Rob,Force,Sciz,True,True,True,True,0,1992,2,42.746994018555,-73.759002685547,108.4.155.84,1.0,Robot,Force,-1,Schizophrenia,Rating 1,Schizophrenia
R_25zO8uME3pp1y4f,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-2,Rob,Force,Sciz,True,True,True,True,1,1982,2,37.302200317383,-120.48300170898001,98.255.239.86,1.0,Robot,Force,-2,Schizophrenia,Rating 1,Schizophrenia
R_NUu5LL7a02sISe5,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-2,Rob,Force,Sciz,True,True,True,True,1,1984,2,35.7666015625,-81.33550262451199,71.12.220.244,1.0,Robot,Force,-2,Schizophrenia,Rating 1,Schizophrenia
R_d5vh9NjLxfc8ZW1,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,0,Rob,Force,Sciz,True,True,True,True,0,1993,2,36.85710144043,-75.989501953125,68.231.247.24,1.0,Robot,Force,0,Schizophrenia,Rating 1,Schizophrenia
R_1lnIH8nq7FJNsAX,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-2,Rob,Force,Sciz,True,True,True,True,1,1987,3,34.320999145508,-118.38299560546999,76.90.132.15,1.0,Robot,Force,-2,Schizophrenia,Rating 1,Schizophrenia
R_1QsfdGSWyVmShFi,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,2,Rob,Force,Sciz,True,True,True,True,1,1976,2,32.98779296875,-80.005699157715,98.91.3.234,1.0,Robot,Force,2,Schizophrenia,Rating 1,Schizophrenia
R_1mjRdH0uBE7sqcH,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,1,Rob,Force,Sciz,True,True,True,True,1,1974,2,40.776901245117,-73.981300354004,74.202.51.40,1.0,Robot,Force,1,Schizophrenia,Rating 1,Schizophrenia
R_30bKdLklGtjAu60,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-3,Rob,Force,Sciz,True,True,True,True,0,1964,2,38.740493774414,-77.562103271484,108.28.99.133,1.0,Robot,Force,-3,Schizophrenia,Rating 1,Schizophrenia
R_1d0v1DkTvGPiOKq,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-2,Rob,Force,Sciz,True,True,True,True,1,1994,2,39.106796264648,-94.56600189209,75.81.120.131,1.0,Robot,Force,-2,Schizophrenia,Rating 1,Schizophrenia
R_1IhLGxj1Zmeo9D1,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-1,Rob,Force,Sciz,True,True,True,True,1,1987,2,35.178695678711,-89.75650024414101,75.64.41.20,1.0,Robot,Force,-1,Schizophrenia,Rating 1,Schizophrenia
R_2atLop1JHw70z8n,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-1,Rob,Force,Sciz,True,True,True,True,1,1981,3,42.587203979492,-83.236198425293,70.88.102.193,1.0,Robot,Force,-1,Schizophrenia,Rating 1,Schizophrenia
R_3hGPy6N6KFp36Lq,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,3,Rob,Force,Sciz,True,True,True,True,0,1966,2,43.933395385741996,-86.26409912109399,96.36.9.9,1.0,Robot,Force,3,Schizophrenia,Rating 1,Schizophrenia
R_ZIcMC9KS2gW22dz,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-3,Rob,Force,Sciz,True,True,True,True,0,1987,2,39.475692749023,-75.672401428223,72.45.56.248,1.0,Robot,Force,-3,Schizophrenia,Rating 1,Schizophrenia
R_3nMKS3sLoK88yIr,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-2,Rob,Force,Sciz,True,True,True,True,1,1976,3,36.060699462891,-95.806396484375,50.96.155.92,1.0,Robot,Force,-2,Schizophrenia,Rating 1,Schizophrenia
R_Ti7JPRsJW3fV5Lz,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,3,Rob,Force,Sciz,True,True,True,True,0,1981,3,34.227600097656,-83.884300231934,66.168.194.54,1.0,Robot,Force,3,Schizophrenia,Rating 1,Schizophrenia
R_b3Yc5zGuG5H0JS9,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-3,Rob,Force,Sciz,True,True,True,True,1,1953,2,33.993698120117,-81.019897460938,129.252.33.90,1.0,Robot,Force,-3,Schizophrenia,Rating 1,Schizophrenia
